starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 11:05:30 2021	1638164130	46	23	68	22
Mon Nov 29 11:05:29 2021	1638164129	36	32	68	32
Mon Nov 29 11:05:30 2021	1638164130	29	39	68	29
Mon Nov 29 11:05:29 2021	1638164129	55	14	68	12
Mon Nov 29 11:05:29 2021	1638164129	37	32	68	31
Mon Nov 29 11:05:29 2021	1638164129	42	27	69	27
Mon Nov 29 11:05:30 2021	1638164130	37	32	69	27
Mon Nov 29 11:05:30 2021	1638164130	39	30	69	30
Mon Nov 29 11:05:28 2021	1638164128	56	13	69	13
Mon Nov 29 11:05:30 2021	1638164130	39	30	69	30
Mon Nov 29 11:05:29 2021	1638164129	37	32	69	32
Mon Nov 29 11:05:29 2021	1638164129	47	22	70	22
Mon Nov 29 11:05:28 2021	1638164128	51	18	70	18
Mon Nov 29 11:05:29 2021	1638164129	48	22	70	22
Mon Nov 29 11:05:29 2021	1638164129	41	29	70	29
Mon Nov 29 11:05:29 2021	1638164129	39	32	70	31
Mon Nov 29 11:05:30 2021	1638164130	43	28	70	27
Mon Nov 29 11:05:29 2021	1638164129	44	27	71	24
Mon Nov 29 11:05:30 2021	1638164130	48	23	71	21
Mon Nov 29 11:05:29 2021	1638164129	45	26	72	26
Mon Nov 29 11:05:30 2021	1638164130	41	31	72	31
Mon Nov 29 11:05:30 2021	1638164130	38	34	72	34
Mon Nov 29 11:05:30 2021	1638164130	37	35	72	24
Mon Nov 29 11:05:30 2021	1638164130	37	35	72	24
Mon Nov 29 11:05:29 2021	1638164129	42	30	72	19
Mon Nov 29 11:05:28 2021	1638164128	51	22	72	21
Mon Nov 29 11:05:30 2021	1638164130	39	34	73	26
Mon Nov 29 11:05:30 2021	1638164130	37	35	73	35
Mon Nov 29 11:05:30 2021	1638164130	47	26	73	22
Mon Nov 29 11:05:30 2021	1638164130	45	28	73	28
Mon Nov 29 11:05:28 2021	1638164128	55	19	74	18
Mon Nov 29 11:05:29 2021	1638164129	47	27	74	27
Mon Nov 29 11:05:30 2021	1638164130	47	27	74	27
Mon Nov 29 11:05:29 2021	1638164129	42	32	75	21
Mon Nov 29 11:05:30 2021	1638164130	49	26	75	22
Mon Nov 29 11:05:30 2021	1638164130	49	27	76	27
Mon Nov 29 11:05:30 2021	1638164130	45	31	76	21
Mon Nov 29 11:05:28 2021	1638164128	51	25	77	24
Mon Nov 29 11:05:30 2021	1638164130	48	29	77	29
Mon Nov 29 11:05:28 2021	1638164128	51	26	77	25
Mon Nov 29 11:05:28 2021	1638164128	49	28	77	25
Mon Nov 29 11:05:30 2021	1638164130	46	31	77	31
Mon Nov 29 11:05:30 2021	1638164130	49	29	78	29
Mon Nov 29 11:05:28 2021	1638164128	38	40	79	40
Mon Nov 29 11:05:30 2021	1638164130	46	33	79	33
Mon Nov 29 11:05:29 2021	1638164129	47	32	79	32
Mon Nov 29 11:05:29 2021	1638164129	47	33	79	30
Mon Nov 29 11:05:29 2021	1638164129	54	26	80	26
Mon Nov 29 11:05:30 2021	1638164130	45	35	81	35
Mon Nov 29 11:05:28 2021	1638164128	40	41	81	40
Mon Nov 29 11:05:30 2021	1638164130	46	35	81	35
Mon Nov 29 11:05:29 2021	1638164129	51	31	82	31
Mon Nov 29 11:05:29 2021	1638164129	49	34	83	34
Mon Nov 29 11:05:28 2021	1638164128	41	42	83	42
Mon Nov 29 11:05:28 2021	1638164128	62	24	86	23
Mon Nov 29 11:05:29 2021	1638164129	45	43	88	43
Mon Nov 29 11:05:29 2021	1638164129	48	44	92	44
Mon Nov 29 11:05:29 2021	1638164129	60	34	94	33
Mon Nov 29 11:05:29 2021	1638164129	62	34	96	26
