starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:14:52 2021	1638153892	37	18	55	18
Mon Nov 29 08:14:52 2021	1638153892	33	23	56	22
Mon Nov 29 08:14:52 2021	1638153892	42	14	56	14
Mon Nov 29 08:14:52 2021	1638153892	41	16	56	16
Mon Nov 29 08:14:51 2021	1638153891	29	27	57	27
Mon Nov 29 08:14:51 2021	1638153891	40	17	57	17
Mon Nov 29 08:14:52 2021	1638153892	37	19	57	19
Mon Nov 29 08:14:51 2021	1638153891	36	21	58	21
Mon Nov 29 08:14:52 2021	1638153892	39	20	58	17
Mon Nov 29 08:14:52 2021	1638153892	33	26	59	26
Mon Nov 29 08:14:51 2021	1638153891	31	28	59	27
Mon Nov 29 08:14:51 2021	1638153891	42	17	59	17
Mon Nov 29 08:14:52 2021	1638153892	29	30	59	30
Mon Nov 29 08:14:52 2021	1638153892	39	21	59	20
Mon Nov 29 08:14:52 2021	1638153892	34	25	59	19
Mon Nov 29 08:14:52 2021	1638153892	36	24	60	24
Mon Nov 29 08:14:52 2021	1638153892	33	26	60	26
Mon Nov 29 08:14:52 2021	1638153892	34	26	60	26
Mon Nov 29 08:14:51 2021	1638153891	31	29	60	29
Mon Nov 29 08:14:52 2021	1638153892	36	25	60	24
Mon Nov 29 08:14:51 2021	1638153891	37	23	60	16
Mon Nov 29 08:14:51 2021	1638153891	41	20	61	20
Mon Nov 29 08:14:52 2021	1638153892	41	20	61	19
Mon Nov 29 08:14:52 2021	1638153892	35	26	61	26
Mon Nov 29 08:14:51 2021	1638153891	42	19	61	18
Mon Nov 29 08:14:52 2021	1638153892	34	27	61	20
Mon Nov 29 08:14:51 2021	1638153891	42	19	61	18
Mon Nov 29 08:14:52 2021	1638153892	39	22	61	22
Mon Nov 29 08:14:51 2021	1638153891	44	17	61	11
Mon Nov 29 08:14:52 2021	1638153892	33	28	61	28
Mon Nov 29 08:14:52 2021	1638153892	39	23	61	21
Mon Nov 29 08:14:52 2021	1638153892	33	28	61	28
Mon Nov 29 08:14:52 2021	1638153892	35	26	61	26
Mon Nov 29 08:14:52 2021	1638153892	45	17	62	17
Mon Nov 29 08:14:51 2021	1638153891	37	25	62	25
Mon Nov 29 08:14:51 2021	1638153891	43	19	62	18
Mon Nov 29 08:14:52 2021	1638153892	41	22	62	21
Mon Nov 29 08:14:52 2021	1638153892	39	23	62	23
Mon Nov 29 08:14:51 2021	1638153891	32	30	62	29
Mon Nov 29 08:14:51 2021	1638153891	44	18	62	17
Mon Nov 29 08:14:52 2021	1638153892	45	18	62	18
Mon Nov 29 08:14:52 2021	1638153892	43	19	63	19
Mon Nov 29 08:14:51 2021	1638153891	47	16	63	16
Mon Nov 29 08:14:52 2021	1638153892	33	30	63	30
Mon Nov 29 08:14:52 2021	1638153892	46	17	63	16
Mon Nov 29 08:14:52 2021	1638153892	39	24	63	23
Mon Nov 29 08:14:52 2021	1638153892	34	29	63	26
Mon Nov 29 08:14:52 2021	1638153892	40	23	63	23
Mon Nov 29 08:14:52 2021	1638153892	46	18	63	17
Mon Nov 29 08:14:52 2021	1638153892	44	19	63	19
Mon Nov 29 08:14:51 2021	1638153891	38	25	63	25
Mon Nov 29 08:14:51 2021	1638153891	35	28	63	27
Mon Nov 29 08:14:52 2021	1638153892	47	17	64	16
Mon Nov 29 08:14:51 2021	1638153891	46	18	64	18
Mon Nov 29 08:14:51 2021	1638153891	34	30	64	30
Mon Nov 29 08:14:52 2021	1638153892	47	17	64	17
Mon Nov 29 08:14:52 2021	1638153892	28	37	64	36
Mon Nov 29 08:14:52 2021	1638153892	33	32	64	31
Mon Nov 29 08:14:51 2021	1638153891	39	26	64	25
Mon Nov 29 08:14:52 2021	1638153892	36	29	64	28
Mon Nov 29 08:14:52 2021	1638153892	45	20	65	19
Mon Nov 29 08:14:51 2021	1638153891	41	24	65	21
Mon Nov 29 08:14:52 2021	1638153892	43	22	65	21
Mon Nov 29 08:14:52 2021	1638153892	30	35	65	33
Mon Nov 29 08:14:51 2021	1638153891	48	17	65	17
Mon Nov 29 08:14:52 2021	1638153892	33	32	65	26
Mon Nov 29 08:14:51 2021	1638153891	36	29	65	29
Mon Nov 29 08:14:51 2021	1638153891	48	18	66	18
Mon Nov 29 08:14:51 2021	1638153891	40	25	66	25
Mon Nov 29 08:14:52 2021	1638153892	47	19	66	18
Mon Nov 29 08:14:51 2021	1638153891	41	25	66	25
Mon Nov 29 08:14:51 2021	1638153891	39	26	66	26
Mon Nov 29 08:14:52 2021	1638153892	46	20	66	17
Mon Nov 29 08:14:52 2021	1638153892	38	28	66	28
Mon Nov 29 08:14:52 2021	1638153892	39	27	66	27
Mon Nov 29 08:14:51 2021	1638153891	39	28	67	27
Mon Nov 29 08:14:52 2021	1638153892	52	15	67	14
Mon Nov 29 08:14:51 2021	1638153891	41	25	67	19
Mon Nov 29 08:14:52 2021	1638153892	55	11	67	11
Mon Nov 29 08:14:52 2021	1638153892	44	23	67	17
Mon Nov 29 08:14:51 2021	1638153891	37	30	67	30
Mon Nov 29 08:14:52 2021	1638153892	49	18	67	18
Mon Nov 29 08:14:52 2021	1638153892	42	25	67	24
Mon Nov 29 08:14:52 2021	1638153892	54	13	67	12
Mon Nov 29 08:14:52 2021	1638153892	46	21	67	21
Mon Nov 29 08:14:51 2021	1638153891	42	25	67	24
Mon Nov 29 08:14:52 2021	1638153892	37	31	68	31
Mon Nov 29 08:14:51 2021	1638153891	47	21	68	21
Mon Nov 29 08:14:51 2021	1638153891	49	19	68	18
Mon Nov 29 08:14:52 2021	1638153892	30	38	68	38
Mon Nov 29 08:14:52 2021	1638153892	32	36	68	34
Mon Nov 29 08:14:52 2021	1638153892	35	33	68	33
Mon Nov 29 08:14:52 2021	1638153892	32	37	68	37
Mon Nov 29 08:14:52 2021	1638153892	35	34	69	33
Mon Nov 29 08:14:51 2021	1638153891	46	23	69	23
Mon Nov 29 08:14:52 2021	1638153892	37	32	69	28
Mon Nov 29 08:14:52 2021	1638153892	48	21	69	19
Mon Nov 29 08:14:52 2021	1638153892	43	26	69	26
Mon Nov 29 08:14:52 2021	1638153892	38	31	69	25
Mon Nov 29 08:14:52 2021	1638153892	51	18	69	18
Mon Nov 29 08:14:52 2021	1638153892	52	18	70	16
Mon Nov 29 08:14:51 2021	1638153891	41	30	70	29
