starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:45:21 2021	1638155721	39	31	70	30
Mon Nov 29 08:45:21 2021	1638155721	41	29	70	28
Mon Nov 29 08:45:22 2021	1638155722	50	21	70	21
Mon Nov 29 08:45:22 2021	1638155722	54	17	70	17
Mon Nov 29 08:45:22 2021	1638155722	45	26	71	26
Mon Nov 29 08:45:20 2021	1638155720	61	10	71	7
Mon Nov 29 08:45:21 2021	1638155721	50	21	71	20
Mon Nov 29 08:45:22 2021	1638155722	45	26	71	26
Mon Nov 29 08:45:22 2021	1638155722	36	35	71	34
Mon Nov 29 08:45:21 2021	1638155721	42	30	71	23
Mon Nov 29 08:45:22 2021	1638155722	47	25	71	25
Mon Nov 29 08:45:22 2021	1638155722	46	25	71	25
Mon Nov 29 08:45:22 2021	1638155722	40	31	72	31
Mon Nov 29 08:45:22 2021	1638155722	40	32	72	32
Mon Nov 29 08:45:21 2021	1638155721	44	28	72	28
Mon Nov 29 08:45:21 2021	1638155721	44	28	72	28
Mon Nov 29 08:45:21 2021	1638155721	49	23	72	20
Mon Nov 29 08:45:22 2021	1638155722	52	20	72	20
Mon Nov 29 08:45:21 2021	1638155721	42	30	72	30
Mon Nov 29 08:45:22 2021	1638155722	49	24	72	23
Mon Nov 29 08:45:21 2021	1638155721	49	24	72	23
Mon Nov 29 08:45:21 2021	1638155721	39	34	72	32
Mon Nov 29 08:45:22 2021	1638155722	55	18	73	18
Mon Nov 29 08:45:21 2021	1638155721	43	31	74	31
Mon Nov 29 08:45:21 2021	1638155721	60	14	75	14
Mon Nov 29 08:45:22 2021	1638155722	44	31	75	21
Mon Nov 29 08:45:21 2021	1638155721	55	20	75	18
Mon Nov 29 08:45:21 2021	1638155721	48	27	75	26
Mon Nov 29 08:45:22 2021	1638155722	59	16	75	16
Mon Nov 29 08:45:21 2021	1638155721	38	38	76	36
Mon Nov 29 08:45:21 2021	1638155721	57	19	76	12
Mon Nov 29 08:45:22 2021	1638155722	59	18	77	16
Mon Nov 29 08:45:22 2021	1638155722	49	28	77	27
Mon Nov 29 08:45:22 2021	1638155722	57	21	78	21
Mon Nov 29 08:45:21 2021	1638155721	47	32	79	32
Mon Nov 29 08:45:21 2021	1638155721	48	31	79	31
Mon Nov 29 08:45:21 2021	1638155721	51	28	79	21
Mon Nov 29 08:45:22 2021	1638155722	44	36	80	36
Mon Nov 29 08:45:22 2021	1638155722	39	42	81	42
Mon Nov 29 08:45:22 2021	1638155722	61	22	84	22
Mon Nov 29 08:45:21 2021	1638155721	56	28	84	28
Mon Nov 29 08:45:21 2021	1638155721	52	34	86	28
Mon Nov 29 08:45:22 2021	1638155722	60	29	90	29
