starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 29 08:00:32 2021	1638153032	198	86	284	83
Mon Nov 29 08:00:30 2021	1638153030	206	80	286	75
Mon Nov 29 08:00:31 2021	1638153031	178	108	286	98
Mon Nov 29 08:00:29 2021	1638153029	165	124	290	124
Mon Nov 29 08:00:30 2021	1638153030	183	107	290	107
Mon Nov 29 08:00:31 2021	1638153031	213	77	290	77
Mon Nov 29 08:00:29 2021	1638153029	166	124	290	120
Mon Nov 29 08:00:30 2021	1638153030	155	136	290	113
Mon Nov 29 08:00:32 2021	1638153032	190	101	291	96
Mon Nov 29 08:00:30 2021	1638153030	171	121	292	121
Mon Nov 29 08:00:30 2021	1638153030	171	121	292	121
Mon Nov 29 08:00:30 2021	1638153030	197	97	293	96
Mon Nov 29 08:00:32 2021	1638153032	189	105	294	105
Mon Nov 29 08:00:31 2021	1638153031	219	77	296	76
Mon Nov 29 08:00:30 2021	1638153030	185	113	297	104
Mon Nov 29 08:00:32 2021	1638153032	186	111	297	105
Mon Nov 29 08:00:29 2021	1638153029	218	80	298	80
Mon Nov 29 08:00:31 2021	1638153031	213	86	299	82
Mon Nov 29 08:00:30 2021	1638153030	215	84	299	84
Mon Nov 29 08:00:31 2021	1638153031	244	58	301	57
Mon Nov 29 08:00:31 2021	1638153031	245	58	303	58
Mon Nov 29 08:00:32 2021	1638153032	186	118	303	86
Mon Nov 29 08:00:31 2021	1638153031	150	154	304	150
Mon Nov 29 08:00:30 2021	1638153030	218	89	307	84
Mon Nov 29 08:00:30 2021	1638153030	218	89	307	83
Mon Nov 29 08:00:30 2021	1638153030	248	60	308	60
Mon Nov 29 08:00:30 2021	1638153030	219	91	309	91
Mon Nov 29 08:00:31 2021	1638153031	209	102	311	101
Mon Nov 29 08:00:30 2021	1638153030	197	117	314	97
Mon Nov 29 08:00:31 2021	1638153031	221	97	318	97
Mon Nov 29 08:00:30 2021	1638153030	219	103	322	103
Mon Nov 29 08:00:31 2021	1638153031	192	132	323	128
Mon Nov 29 08:00:31 2021	1638153031	244	81	326	79
Mon Nov 29 08:00:31 2021	1638153031	225	101	326	96
Mon Nov 29 08:00:32 2021	1638153032	217	115	332	115
Mon Nov 29 08:00:31 2021	1638153031	200	137	337	129
Mon Nov 29 08:00:32 2021	1638153032	217	123	340	123
Mon Nov 29 08:00:32 2021	1638153032	223	120	343	120
Mon Nov 29 08:00:31 2021	1638153031	201	149	349	149
Mon Nov 29 08:00:31 2021	1638153031	201	151	352	124
